id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
SF000456110,-33.2,20.867,,,,,,OK
ASN00018040,-33.1414,136.4125,,,,,,OK
ASN00018044,-33.1332,135.5552,,,,,,OK
ASN00065068,-33.1281,148.2428,,,,,,OK
ASN00010692,-33.1131,118.84,,,,,,OK
ASN00010911,-33.1006,118.4647,,,,,,OK
ARM00087453,-33.085,-64.261,,,,,,OK
ARM00087416,-33.083,-68.417,,,,,,OK
SF000400350,-33.083,18.017,,,,,,OK
ASN00050137,-33.0682,147.2133,,,,,,OK
ASN00050052,-33.0664,147.2283,,,,,,OK
ASN00018120,-33.0539,137.5205,,,,,,OK
ASN00018083,-33.043,135.4519,,,,,,OK
SF000068858,-33.033,27.833,,,,,,OK
ASN00019062,-33.0287,138.7489,,,,,,OK
ARM00087497,-33.01,-58.613,,,,,,OK
ASN00012071,-32.9869,121.6239,,,,,,OK
ASN00010614,-32.9342,117.1797,,,,,,OK
ASN00061055,-32.9185,151.7985,,,,,,OK
ARM00087480,-32.904,-60.785,,,,,,OK
ASN00061390,-32.8905,151.707,,,,,,OK
ASN00049000,-32.8831,144.3088,,,,,,OK
ASN00018195,-32.8427,135.1515,,,,,,OK
AR000087418,-32.833,-68.783,,,,,,OK
SF000068712,-32.833,17.85,,,,,,OK
ASN00018079,-32.7963,134.2116,,,,,,OK
ASN00061078,-32.7932,151.8359,,,,,,OK
ASN00061260,-32.7886,151.3377,,,,,,OK
SF000782270,-32.783,26.633,,,,,,OK
ASN00062100,-32.7244,150.229,,,,,,OK
ASN00050031,-32.7235,148.1902,,,,,,OK
ASN00009538,-32.7103,116.0594,,,,,,OK
ASN00061054,-32.7103,152.1612,,,,,,OK
ARM00087467,-32.684,-62.158,,,,,,OK
ASN00010917,-32.6722,116.6706,,,,,,OK
ASN00061250,-32.6296,151.5919,,,,,,OK
ASN00020062,-32.5707,139.5645,,,,,,OK
ASN00065034,-32.5635,148.9503,,,,,,OK
ASN00062101,-32.5628,149.6149,,,,,,OK
ASN00010626,-32.5336,117.0831,,,,,,OK
ASN00009977,-32.5219,115.7119,,,,,,OK
SF000798110,-32.517,27.467,,,,,,OK
ASN00018201,-32.5091,137.7144,,,,,,OK
ASN00011017,-32.4569,123.8653,,,,,,OK
ASN00010568,-32.4419,118.8983,,,,,,OK
ASN00009111,-32.44,116.0744,,,,,,OK
ASN00016067,-32.4398,136.0671,,,,,,OK
ASN00047019,-32.3937,142.4173,,,,,,OK
ASN00010524,-32.3725,117.0072,,,,,,OK
ASN00062013,-32.3634,149.5329,,,,,,OK
ASN00061288,-32.3322,151.4595,,,,,,OK
ASN00010536,-32.3292,117.8733,,,,,,OK
ASN00011019,-32.2464,126.3008,,,,,,OK
ASN00009256,-32.2433,115.6839,,,,,,OK
ASN00065070,-32.2206,148.5753,,,,,,OK
ASN00012009,-32.2147,121.7547,,,,,,OK
ASN00011053,-32.2028,127.5297,,,,,,OK
ASN00061287,-32.1852,150.1737,,,,,,OK
ASN00060013,-32.1756,152.5089,,,,,,OK
SF000981900,-32.167,25.617,,,,,,OK
ASN00018012,-32.1297,133.6976,,,,,,OK
ASN00018011,-32.1267,133.6725,,,,,,OK
ASN00010515,-32.1083,116.9247,,,,,,OK
ASN00009172,-32.1011,115.8794,,,,,,OK
ASN00010612,-32.0656,118.3956,,,,,,OK
ASN00009106,-32.0486,115.9839,,,,,,OK
ASN00061363,-32.0335,150.8264,,,,,,OK
ASN00064009,-32.0159,149.3964,,,,,,OK
ASN00009193,-32.0069,115.5022,,,,,,OK
ASN00009240,-32.0056,116.1364,,,,,,OK
ASN00047048,-32.0012,141.4694,,,,,,OK
ASN00051049,-31.9861,147.9489,,,,,,OK
ASN00009215,-31.9558,115.7619,,,,,,OK
ARM00087328,-31.945,-65.146,,,,,,OK
ASN00009021,-31.9275,115.9764,,,,,,OK
ASN00009225,-31.9192,115.8728,,,,,,OK
SF001130250,-31.917,21.517,,,,,,OK
ASN00010311,-31.8997,116.765,,,,,,OK
ASN00060141,-31.8896,152.512,,,,,,OK
ASN00019017,-31.8846,138.435,,,,,,OK
AR000087374,-31.783,-60.483,,,,,,OK
ASN00061392,-31.7416,150.7937,,,,,,OK
ASN00011003,-31.6797,128.8792,,,,,,OK
ARM00087349,-31.667,-63.883,,,,,,OK
ASN00009053,-31.6669,116.0189,,,,,,OK
ASN00010111,-31.6508,116.6586,,,,,,OK
SF001290070,-31.633,29.55,,,,,,OK
ASN00010286,-31.6219,117.2217,,,,,,OK
ASN00010073,-31.6183,117.7217,,,,,,OK
ARM00087311,-31.571,-68.418,,,,,,OK
ASM00094995,-31.542,159.079,,,,,,OK
ASN00048237,-31.5389,145.7964,,,,,,OK
ASN00046012,-31.5194,143.385,,,,,,OK
ASN00055049,-31.5086,150.6792,,,,,,OK
ASN00048027,-31.484,145.8294,,,,,,OK
ASN00010092,-31.4756,118.2789,,,,,,OK
SF001344780,-31.467,19.767,,,,,,OK
ASN00009178,-31.4628,115.8642,,,,,,OK
ASN00018106,-31.4492,130.8976,,,,,,OK
ASN00060139,-31.4336,152.8655,,,,,,OK
UY000086360,-31.433,-57.967,,,,,,OK
ARM00087345,-31.4,-64.183,,,,,,OK
ASN00060085,-31.3865,152.2482,,,,,,OK
SF001506200,-31.333,27.85,,,,,,OK
ASN00064017,-31.3304,149.2699,,,,,,OK
AR000087344,-31.317,-64.217,,,,,,OK
ASN00010058,-31.2994,116.8269,,,,,,OK
ARM00087395,-31.297,-57.997,,,,,,OK
ASN00064008,-31.2712,149.2714,,,,,,OK
ASN00012320,-31.2353,119.3564,,,,,,OK
SF001447910,-31.183,24.95,,,,,,OK
ASN00016001,-31.1558,136.8054,,,,,,OK
SF001485170,-31.117,26.8,,,,,,OK
ASN00046128,-31.0867,141.7017,,,,,,OK
ASN00055325,-31.0742,150.8362,,,,,,OK
ASN00059007,-31.0711,152.7717,,,,,,OK
ASN00009114,-31.0164,115.33,,,,,,OK
ASN00051161,-30.9776,148.3798,,,,,,OK
UYM00086350,-30.975,-55.476,,,,,,OK
ASN00055136,-30.9672,151.3451,,,,,,OK
ASN00055202,-30.9537,150.2494,,,,,,OK
SF001771780,-30.933,27.6,,,,,,OK
ASN00059030,-30.9225,153.087,,,,,,OK
ASN00008137,-30.8917,116.7186,,,,,,OK
ASN00046129,-30.8517,143.0742,,,,,,OK
SFM00068591,-30.85,30.333,,,,,,OK
ASN00011052,-30.8453,128.1092,,,,,,OK
ASN00010007,-30.8081,117.8603,,,,,,OK
SF001753710,-30.8,26.883,,,,,,OK
ASN00012038,-30.7847,121.4533,,,,,,OK
ASN00016098,-30.7051,134.5786,,,,,,OK
SFM00068538,-30.667,24.017,,,,,,OK
